cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
bell,scaly,yellow,no,none,free,close,narrow,orange,enlarging,bulbous,silky,silky,pink,red,partial,white,one,large,purple,solitary,paths
convex,smooth,gray,bruises,musty,free,close,broad,buff,tapering,cup,smooth,smooth,white,white,partial,yellow,one,zone,orange,several,grasses
sunken,fibrous,pink,bruises,musty,attached,distant,broad,red,enlarging,rooted,fibrous,smooth,white,pink,partial,white,two,evanescent,orange,solitary,meadows
knobbed,smooth,purple,no,pungent,notched,close,narrow,gray,tapering,rhizomorphs,smooth,silky,white,white,universal,yellow,one,zone,white,several,paths
sunken,smooth,yellow,no,creosote,free,crowded,narrow,yellow,enlarging,rooted,silky,silky,white,white,partial,orange,two,large,black,several,paths
convex,fibrous,purple,no,foul,free,crowded,narrow,white,tapering,bulbous,silky,silky,brown,brown,partial,white,one,large,green,several,woods
flat,fibrous,gray,bruises,musty,attached,distant,broad,chocolate,enlarging,rooted,fibrous,silky,buff,pink,partial,brown,one,evanescent,chocolate,solitary,meadows
flat,scaly,brown,no,foul,notched,distant,broad,purple,tapering,bulbous,smooth,smooth,pink,yellow,universal,yellow,two,zone,yellow,numerous,woods
convex,fibrous,green,bruises,foul,free,crowded,broad,pink,enlarging,rhizomorphs,fibrous,silky,orange,buff,partial,white,one,cobwebby,chocolate,several,urban
convex,scaly,yellow,no,foul,free,close,narrow,pink,enlarging,bulbous,silky,silky,buff,gray,universal,white,other,none,chocolate,several,leaves
conical,fibrous,gray,bruises,foul,attached,close,broad,pink,enlarging,bulbous,fibrous,silky,buff,white,partial,white,one,evanescent,chocolate,clustered,waste
flat,grooves,purple,no,fishy,free,close,broad,black,enlarging,bulbous,silky,scaly,gray,pink,partial,white,other,large,chocolate,solitary,woods
bell,smooth,green,no,none,notched,close,broad,orange,tapering,bulbous,silky,silky,red,brown,partial,yellow,other,large,chocolate,abundant,grasses
flat,scaly,pink,no,foul,free,distant,narrow,gray,tapering,bulbous,silky,silky,cinnamon,brown,universal,white,one,none,buff,solitary,meadows
convex,fibrous,yellow,no,spicy,free,close,narrow,pink,tapering,bulbous,silky,silky,yellow,yellow,universal,white,two,pendant,chocolate,solitary,woods
flat,fibrous,cinnamon,no,foul,free,close,broad,orange,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,black,several,paths
flat,smooth,gray,no,anise,notched,crowded,broad,pink,tapering,bulbous,silky,smooth,buff,buff,universal,white,one,large,chocolate,solitary,leaves
flat,fibrous,yellow,bruises,foul,free,close,broad,chocolate,enlarging,equal,scaly,scaly,brown,pink,partial,orange,other,large,chocolate,scattered,urban
flat,scaly,pink,no,none,free,close,narrow,chocolate,tapering,equal,silky,silky,brown,red,universal,white,other,none,purple,solitary,woods
knobbed,smooth,cinnamon,no,foul,notched,crowded,narrow,chocolate,enlarging,rhizomorphs,smooth,silky,brown,orange,universal,yellow,one,sheathing,chocolate,several,leaves
flat,grooves,yellow,bruises,almond,descending,close,broad,red,enlarging,equal,scaly,silky,buff,brown,partial,orange,other,large,chocolate,several,woods
convex,scaly,gray,bruises,anise,descending,close,broad,gray,enlarging,rhizomorphs,silky,silky,buff,buff,partial,orange,one,flaring,brown,several,grasses
flat,grooves,gray,bruises,musty,free,close,broad,pink,enlarging,rooted,silky,scaly,pink,pink,partial,white,one,large,chocolate,several,grasses
convex,scaly,yellow,no,creosote,free,distant,broad,gray,enlarging,rooted,fibrous,fibrous,buff,brown,partial,white,one,cobwebby,chocolate,solitary,woods
flat,smooth,yellow,no,none,free,close,broad,chocolate,enlarging,missing,smooth,silky,red,gray,universal,white,two,evanescent,white,clustered,paths
knobbed,fibrous,gray,bruises,anise,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown,partial,orange,one,flaring,chocolate,several,meadows
convex,smooth,yellow,no,creosote,notched,close,narrow,purple,tapering,cup,silky,smooth,cinnamon,cinnamon,partial,yellow,two,zone,buff,numerous,woods
convex,scaly,brown,bruises,fishy,free,close,broad,buff,enlarging,missing,fibrous,fibrous,gray,gray,partial,white,other,cobwebby,white,several,leaves
convex,fibrous,gray,bruises,foul,attached,close,broad,pink,enlarging,club,fibrous,fibrous,white,buff,partial,white,one,cobwebby,white,clustered,woods
flat,smooth,gray,no,foul,free,close,narrow,white,tapering,rhizomorphs,smooth,silky,white,buff,universal,yellow,one,large,white,several,paths
conical,smooth,buff,no,pungent,free,close,broad,pink,enlarging,bulbous,smooth,smooth,white,brown,universal,white,one,large,chocolate,solitary,urban
flat,scaly,yellow,no,foul,free,close,narrow,gray,tapering,equal,silky,silky,gray,gray,universal,white,other,large,chocolate,solitary,grasses
conical,scaly,yellow,no,pungent,free,close,narrow,gray,tapering,bulbous,silky,silky,white,white,partial,white,one,none,white,clustered,waste
convex,fibrous,yellow,bruises,foul,free,close,broad,orange,enlarging,bulbous,silky,scaly,red,buff,partial,orange,other,large,purple,several,grasses
bell,smooth,gray,no,almond,free,crowded,broad,brown,enlarging,bulbous,fibrous,silky,brown,brown,partial,brown,one,cobwebby,chocolate,solitary,woods
conical,scaly,gray,bruises,anise,descending,crowded,broad,gray,enlarging,bulbous,silky,scaly,buff,pink,partial,orange,one,large,brown,several,urban
knobbed,fibrous,brown,no,foul,notched,crowded,narrow,white,tapering,rhizomorphs,smooth,smooth,white,white,universal,yellow,one,large,chocolate,several,grasses
convex,grooves,red,no,foul,free,close,broad,pink,enlarging,bulbous,silky,scaly,cinnamon,cinnamon,partial,orange,two,large,buff,solitary,paths
convex,smooth,purple,no,creosote,notched,close,narrow,buff,tapering,missing,smooth,smooth,white,cinnamon,universal,yellow,one,flaring,buff,numerous,grasses
conical,fibrous,buff,bruises,none,attached,crowded,broad,red,enlarging,club,fibrous,smooth,orange,orange,partial,white,one,evanescent,green,clustered,waste
flat,scaly,purple,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,scaly,buff,cinnamon,partial,white,one,large,buff,solitary,urban
knobbed,scaly,white,bruises,foul,free,crowded,broad,gray,enlarging,bulbous,fibrous,fibrous,orange,pink,partial,white,one,large,chocolate,solitary,paths
knobbed,scaly,gray,bruises,pungent,descending,crowded,broad,gray,enlarging,bulbous,scaly,silky,pink,buff,partial,white,one,large,chocolate,several,leaves
flat,scaly,brown,no,none,free,close,narrow,pink,tapering,bulbous,silky,silky,red,red,partial,white,one,large,chocolate,abundant,urban
sunken,fibrous,gray,no,foul,free,distant,broad,chocolate,enlarging,bulbous,silky,fibrous,brown,cinnamon,partial,white,two,large,chocolate,several,grasses
convex,fibrous,white,no,foul,free,distant,broad,chocolate,tapering,bulbous,silky,silky,yellow,buff,universal,white,one,none,chocolate,solitary,grasses
conical,scaly,gray,no,foul,descending,crowded,broad,brown,enlarging,club,scaly,scaly,brown,orange,partial,orange,one,large,chocolate,several,grasses
bell,fibrous,yellow,bruises,foul,attached,close,broad,orange,enlarging,bulbous,silky,silky,red,red,partial,white,other,evanescent,chocolate,abundant,grasses
flat,fibrous,yellow,no,foul,free,distant,narrow,chocolate,enlarging,rooted,silky,silky,pink,pink,universal,white,one,none,chocolate,several,woods
flat,scaly,gray,no,none,free,close,broad,pink,enlarging,equal,silky,silky,pink,pink,partial,white,other,none,chocolate,scattered,woods
flat,fibrous,yellow,no,fishy,attached,close,broad,white,enlarging,rhizomorphs,silky,silky,orange,orange,partial,white,one,none,chocolate,several,grasses
conical,grooves,yellow,no,foul,free,crowded,broad,brown,enlarging,club,scaly,scaly,brown,pink,partial,orange,one,large,chocolate,solitary,grasses
flat,grooves,brown,no,foul,descending,close,broad,chocolate,enlarging,rhizomorphs,silky,silky,brown,pink,partial,orange,one,large,green,several,woods
bell,grooves,buff,bruises,foul,descending,close,broad,white,tapering,bulbous,smooth,scaly,white,gray,partial,orange,one,flaring,chocolate,several,grasses
flat,grooves,white,bruises,none,descending,crowded,broad,gray,enlarging,rhizomorphs,scaly,scaly,white,white,partial,orange,two,flaring,green,several,waste
convex,scaly,yellow,no,foul,free,crowded,broad,pink,enlarging,club,silky,scaly,pink,buff,partial,white,one,large,chocolate,clustered,meadows
flat,smooth,red,no,foul,free,close,broad,red,enlarging,equal,silky,silky,buff,buff,universal,white,other,zone,chocolate,several,leaves
flat,grooves,gray,bruises,none,free,close,broad,chocolate,enlarging,bulbous,silky,smooth,pink,red,universal,yellow,one,sheathing,purple,several,woods
bell,scaly,white,bruises,foul,descending,close,broad,black,enlarging,bulbous,scaly,scaly,gray,gray,partial,white,one,flaring,chocolate,several,woods
convex,scaly,yellow,no,almond,free,close,narrow,gray,enlarging,bulbous,silky,silky,brown,brown,universal,white,one,large,black,abundant,paths
conical,fibrous,yellow,no,pungent,free,close,broad,brown,tapering,bulbous,silky,smooth,white,buff,partial,yellow,one,large,chocolate,solitary,paths
bell,scaly,gray,bruises,fishy,free,close,narrow,purple,tapering,bulbous,silky,silky,gray,gray,universal,white,other,pendant,chocolate,several,paths
convex,fibrous,purple,bruises,anise,attached,crowded,broad,purple,enlarging,missing,fibrous,fibrous,buff,buff,partial,brown,one,cobwebby,chocolate,several,woods
convex,scaly,gray,no,almond,free,close,narrow,chocolate,enlarging,bulbous,silky,silky,pink,pink,partial,white,other,none,black,scattered,leaves
sunken,fibrous,gray,no,creosote,free,close,narrow,pink,tapering,rooted,silky,smooth,cinnamon,buff,partial,white,two,zone,chocolate,several,grasses
bell,smooth,yellow,no,none,notched,close,narrow,pink,tapering,bulbous,silky,smooth,red,red,partial,white,other,large,purple,abundant,woods
flat,scaly,pink,no,foul,free,crowded,broad,pink,enlarging,bulbous,silky,fibrous,brown,pink,partial,white,one,evanescent,chocolate,clustered,woods
conical,smooth,pink,no,anise,notched,crowded,broad,chocolate,enlarging,club,smooth,smooth,buff,pink,partial,white,one,large,brown,clustered,urban
convex,fibrous,pink,bruises,foul,attached,close,broad,pink,enlarging,bulbous,fibrous,fibrous,red,red,partial,white,one,evanescent,chocolate,scattered,woods
flat,fibrous,yellow,no,none,attached,close,broad,gray,enlarging,bulbous,fibrous,silky,buff,red,partial,white,other,cobwebby,chocolate,solitary,urban
flat,fibrous,cinnamon,bruises,pungent,descending,crowded,broad,gray,enlarging,rhizomorphs,scaly,silky,brown,brown,partial,orange,one,flaring,chocolate,several,grasses
bell,smooth,cinnamon,no,foul,notched,close,narrow,gray,tapering,bulbous,smooth,silky,pink,gray,partial,white,other,sheathing,chocolate,solitary,paths
flat,grooves,yellow,no,musty,descending,close,broad,yellow,enlarging,bulbous,silky,scaly,pink,pink,partial,orange,one,flaring,orange,solitary,leaves
flat,fibrous,gray,bruises,fishy,free,close,broad,gray,enlarging,bulbous,fibrous,silky,gray,gray,partial,white,other,cobwebby,chocolate,several,urban
flat,grooves,gray,bruises,almond,free,close,broad,gray,enlarging,equal,silky,silky,pink,brown,partial,white,other,large,chocolate,solitary,paths
flat,fibrous,red,bruises,almond,attached,close,broad,white,tapering,equal,fibrous,smooth,brown,brown,partial,white,one,pendant,brown,scattered,woods
convex,smooth,brown,no,spicy,free,distant,broad,buff,enlarging,cup,silky,silky,pink,pink,universal,yellow,one,zone,chocolate,numerous,woods
flat,scaly,gray,no,almond,free,close,narrow,gray,tapering,bulbous,silky,silky,brown,brown,universal,white,other,large,chocolate,several,paths
sunken,fibrous,gray,bruises,foul,free,distant,broad,gray,enlarging,rooted,fibrous,silky,buff,cinnamon,partial,brown,two,large,chocolate,solitary,paths
sunken,scaly,gray,no,spicy,free,distant,broad,gray,enlarging,bulbous,silky,silky,buff,yellow,partial,orange,two,large,chocolate,several,paths
flat,smooth,gray,no,none,notched,close,broad,chocolate,tapering,equal,smooth,silky,buff,yellow,partial,white,one,large,chocolate,numerous,grasses
flat,scaly,buff,no,foul,free,close,narrow,chocolate,enlarging,equal,silky,silky,brown,buff,universal,white,one,large,black,scattered,paths
flat,fibrous,gray,no,creosote,attached,close,broad,green,enlarging,rooted,silky,silky,brown,pink,partial,brown,one,cobwebby,chocolate,several,grasses
flat,scaly,white,no,spicy,free,close,narrow,chocolate,enlarging,cup,silky,silky,yellow,yellow,universal,white,two,pendant,yellow,numerous,woods
flat,fibrous,yellow,no,foul,notched,close,narrow,orange,tapering,bulbous,smooth,smooth,pink,brown,universal,yellow,other,large,chocolate,abundant,grasses
convex,scaly,buff,no,anise,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,clustered,woods
convex,scaly,green,no,foul,free,distant,narrow,buff,tapering,bulbous,smooth,silky,brown,brown,universal,yellow,one,zone,orange,several,paths
convex,scaly,purple,no,foul,descending,close,broad,black,enlarging,bulbous,scaly,scaly,buff,gray,partial,orange,other,flaring,chocolate,solitary,paths
convex,fibrous,brown,no,creosote,free,close,narrow,purple,enlarging,cup,smooth,smooth,white,yellow,partial,brown,one,pendant,yellow,several,woods
flat,scaly,red,no,foul,free,close,narrow,pink,tapering,bulbous,silky,silky,buff,cinnamon,universal,white,two,pendant,buff,solitary,paths
conical,grooves,gray,no,foul,descending,close,broad,chocolate,enlarging,bulbous,scaly,silky,buff,pink,partial,orange,one,flaring,chocolate,clustered,urban
sunken,scaly,red,bruises,musty,attached,close,broad,green,enlarging,bulbous,silky,fibrous,pink,pink,partial,brown,one,evanescent,orange,solitary,paths
conical,grooves,yellow,no,foul,free,close,broad,pink,enlarging,club,silky,scaly,yellow,yellow,partial,yellow,one,large,chocolate,several,urban
flat,scaly,gray,no,anise,free,close,broad,brown,enlarging,bulbous,fibrous,fibrous,buff,brown,partial,brown,one,evanescent,brown,several,meadows
flat,scaly,brown,no,spicy,attached,distant,broad,purple,enlarging,cup,fibrous,fibrous,brown,yellow,partial,brown,one,large,yellow,numerous,woods
flat,fibrous,gray,no,foul,attached,close,broad,red,enlarging,equal,silky,fibrous,buff,brown,partial,white,one,large,black,scattered,leaves
convex,scaly,cinnamon,no,foul,free,close,broad,black,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,black,several,grasses
conical,smooth,yellow,no,pungent,notched,close,broad,brown,enlarging,bulbous,silky,silky,white,white,universal,yellow,one,sheathing,chocolate,clustered,grasses
flat,fibrous,yellow,no,foul,free,close,narrow,chocolate,tapering,equal,silky,silky,brown,pink,partial,white,other,none,chocolate,solitary,urban
knobbed,smooth,brown,no,anise,free,close,narrow,gray,enlarging,rhizomorphs,silky,smooth,buff,pink,partial,white,one,sheathing,brown,several,woods
bell,scaly,yellow,no,foul,free,close,broad,orange,enlarging,bulbous,silky,silky,brown,brown,universal,white,one,large,black,abundant,urban
convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,gray,gray,partial,brown,other,cobwebby,chocolate,scattered,paths
conical,fibrous,yellow,no,foul,notched,crowded,narrow,gray,tapering,club,silky,silky,buff,buff,universal,yellow,one,sheathing,brown,solitary,woods
convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,gray,buff,partial,white,one,none,chocolate,abundant,grasses
flat,scaly,pink,no,foul,notched,close,narrow,chocolate,enlarging,bulbous,smooth,smooth,brown,orange,partial,yellow,one,large,green,clustered,woods
flat,scaly,red,no,fishy,free,close,narrow,red,tapering,equal,silky,silky,gray,gray,partial,white,other,large,chocolate,solitary,woods
conical,fibrous,gray,bruises,pungent,attached,crowded,broad,gray,enlarging,club,silky,fibrous,pink,brown,partial,white,one,evanescent,chocolate,several,waste
flat,smooth,red,no,foul,notched,close,narrow,red,enlarging,equal,silky,silky,brown,brown,universal,yellow,one,sheathing,chocolate,scattered,paths
bell,fibrous,purple,bruises,foul,descending,close,broad,chocolate,enlarging,bulbous,scaly,silky,gray,gray,partial,orange,other,flaring,chocolate,solitary,waste
flat,fibrous,pink,no,spicy,free,distant,broad,yellow,enlarging,bulbous,silky,silky,pink,yellow,universal,white,two,pendant,yellow,solitary,woods
convex,scaly,brown,no,creosote,free,close,narrow,gray,tapering,bulbous,silky,silky,cinnamon,pink,universal,white,one,sheathing,buff,solitary,paths
knobbed,fibrous,yellow,bruises,foul,attached,crowded,broad,pink,enlarging,bulbous,fibrous,fibrous,buff,white,partial,brown,one,cobwebby,white,several,woods
flat,scaly,buff,no,anise,free,close,broad,chocolate,tapering,club,silky,silky,buff,brown,partial,white,one,large,chocolate,clustered,grasses
